path,label
4/4_629.wav,four
4/4_781.wav,four
0/0_693.wav,zero
2/2_905.wav,two
0/0_267.wav,zero
2/2_322.wav,two
0/0_647.wav,zero
4/4_396.wav,four
4/4_160.wav,four
0/0_277.wav,zero
4/4_518.wav,four
0/0_363.wav,zero
0/0_79.wav,zero
0/0_46.wav,zero
0/0_209.wav,zero
0/0_281.wav,zero
0/0_851.wav,zero
4/4_489.wav,four
2/2_586.wav,two
2/2_850.wav,two
2/2_816.wav,two
2/2_827.wav,two
4/4_762.wav,four
2/2_328.wav,two
2/2_786.wav,two
4/4_612.wav,four
2/2_874.wav,two
0/0_869.wav,zero
2/2_720.wav,two
4/4_464.wav,four
0/0_677.wav,zero
0/0_10.wav,zero
4/4_368.wav,four
0/0_728.wav,zero
2/2_763.wav,two
2/2_452.wav,two
4/4_719.wav,four
4/4_664.wav,four
2/2_659.wav,two
2/2_959.wav,two
2/2_312.wav,two
4/4_75.wav,four
2/2_759.wav,two
4/4_221.wav,four
0/0_697.wav,zero
0/0_714.wav,zero
2/2_421.wav,two
0/0_385.wav,zero
0/0_683.wav,zero
2/2_581.wav,two
2/2_621.wav,two
0/0_738.wav,zero
2/2_444.wav,two
2/2_882.wav,two
2/2_165.wav,two
2/2_466.wav,two
2/2_550.wav,two
2/2_558.wav,two
4/4_437.wav,four
2/2_637.wav,two
4/4_258.wav,four
2/2_667.wav,two
2/2_788.wav,two
2/2_509.wav,two
4/4_771.wav,four
4/4_789.wav,four
2/2_77.wav,two
2/2_236.wav,two
0/0_815.wav,zero
2/2_728.wav,two
2/2_928.wav,two
2/2_840.wav,two
2/2_355.wav,two
2/2_243.wav,two
0/0_586.wav,zero
2/2_800.wav,two
4/4_741.wav,four
4/4_702.wav,four
2/2_872.wav,two
4/4_154.wav,four
0/0_185.wav,zero
2/2_208.wav,two
0/0_606.wav,zero
0/0_877.wav,zero
2/2_626.wav,two
4/4_116.wav,four
2/2_224.wav,two
0/0_285.wav,zero
0/0_452.wav,zero
0/0_883.wav,zero
0/0_457.wav,zero
4/4_736.wav,four
2/2_215.wav,two
2/2_627.wav,two
2/2_154.wav,two
2/2_703.wav,two
4/4_129.wav,four
4/4_355.wav,four
0/0_823.wav,zero
2/2_867.wav,two
4/4_632.wav,four
0/0_551.wav,zero
0/0_800.wav,zero
4/4_10.wav,four
0/0_28.wav,zero
4/4_388.wav,four
4/4_302.wav,four
4/4_474.wav,four
2/2_907.wav,two
0/0_44.wav,zero
4/4_526.wav,four
0/0_476.wav,zero
2/2_819.wav,two
0/0_451.wav,zero
2/2_660.wav,two
2/2_336.wav,two
2/2_636.wav,two
4/4_248.wav,four
2/2_327.wav,two
2/2_520.wav,two
4/4_735.wav,four
0/0_157.wav,zero
4/4_28.wav,four
2/2_352.wav,two
0/0_542.wav,zero
0/0_440.wav,zero
4/4_435.wav,four
0/0_787.wav,zero
4/4_461.wav,four
0/0_811.wav,zero
2/2_259.wav,two
0/0_890.wav,zero
0/0_402.wav,zero
4/4_532.wav,four
2/2_204.wav,two
2/2_438.wav,two
0/0_509.wav,zero
0/0_833.wav,zero
4/4_509.wav,four
2/2_186.wav,two
4/4_206.wav,four
0/0_280.wav,zero
0/0_244.wav,zero
2/2_711.wav,two
4/4_628.wav,four
0/0_731.wav,zero
2/2_640.wav,two
2/2_306.wav,two
4/4_776.wav,four
2/2_209.wav,two
2/2_717.wav,two
4/4_183.wav,four
4/4_451.wav,four
0/0_13.wav,zero
0/0_798.wav,zero
4/4_724.wav,four
2/2_620.wav,two
2/2_541.wav,two
4/4_349.wav,four
2/2_517.wav,two
4/4_775.wav,four
4/4_260.wav,four
0/0_316.wav,zero
4/4_279.wav,four
4/4_550.wav,four
0/0_64.wav,zero
4/4_615.wav,four
2/2_458.wav,two
4/4_416.wav,four
4/4_285.wav,four
0/0_681.wav,zero
2/2_666.wav,two
2/2_430.wav,two
4/4_132.wav,four
0/0_605.wav,zero
0/0_27.wav,zero
2/2_916.wav,two
2/2_168.wav,two
4/4_266.wav,four
4/4_726.wav,four
2/2_264.wav,two
0/0_526.wav,zero
0/0_772.wav,zero
4/4_494.wav,four
0/0_118.wav,zero
0/0_512.wav,zero
2/2_356.wav,two
4/4_515.wav,four
2/2_15.wav,two
2/2_384.wav,two
4/4_613.wav,four
2/2_654.wav,two
4/4_576.wav,four
0/0_792.wav,zero
2/2_807.wav,two
0/0_216.wav,zero
4/4_345.wav,four
2/2_624.wav,two
0/0_397.wav,zero
2/2_404.wav,two
0/0_519.wav,zero
4/4_376.wav,four
2/2_765.wav,two
2/2_276.wav,two
2/2_307.wav,two
2/2_455.wav,two
0/0_874.wav,zero
